Time,Desired_1,Sensor_1,PID_1,Desired_2,Sensor_2,PID_2,Desired_3,Sensor_3,PID_3,Desired_4,Sensor_4,PID_4,Desired_5,Sensor_5,PID_5,Desired_6,Sensor_6,PID_6,Thruster_1,Thruster_2,Thruster_3,Thruster_4,Thruster_5,Thruster_6,Thruster_7,Thruster_8
0.0,-0.5,0.0,-0.5413665466030648,0.0,0.0,-6.504968956075629e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.342550653926824e-18,1309.0,1691.0,1691.0,1309.0,1500.0,1500.0,1500.0,1500.0
0.1,-0.5,-0.8361954173387313,0.5099288015201872,0.0,1.3635396933686224e-16,-2.1212494109683036e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1679605465775848e-17,1.494098051004183e-17,1680.0,1320.0,1320.0,1680.0,1500.0,1500.0,1500.0,1500.0
0.2,-0.5,-0.7813849812262227,0.0551300648273588,0.0,1.2926602458543062e-16,-1.4148060974526562e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1012146286390595e-17,8.827248194922485e-18,1519.0,1481.0,1481.0,1519.0,1500.0,1500.0,1500.0,1500.0
0.30000000000000004,-0.5,-0.7658354200998209,0.06509146423915652,0.0,1.2669363069618055e-16,-1.4267929142848938e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0902300127183849e-17,9.072273805361672e-18,1523.0,1477.0,1477.0,1523.0,1500.0,1500.0,1500.0,1500.0
0.4,-0.5,-0.7505952952398344,0.05760338452820635,0.0,1.2417242744532658e-16,-1.4189323086282915e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.079354968341519e-17,9.06865447171185e-18,1520.0,1480.0,1480.0,1520.0,1500.0,1500.0,1500.0,1500.0
0.5,-0.5,-0.7356584488645617,0.05009261977006489,0.0,1.2170139613916458e-16,-1.4112236603318102e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0685884025323122e-17,9.065065106896295e-18,1518.0,1482.0,1482.0,1518.0,1500.0,1500.0,1500.0,1500.0
0.6000000000000001,-0.5,-0.7210188457321569,0.042964563995285754,0.0,1.192795383559952e-16,-1.4043558541136385e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0579292332170525e-17,9.065794191857442e-18,1515.0,1485.0,1485.0,1515.0,1500.0,1500.0,1500.0,1500.0
0.7000000000000001,-0.5,-0.7066705707020869,0.035157835443279536,0.0,1.169058755427109e-16,-1.3965254297104396e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0473763891157124e-17,9.060350100779133e-18,1512.0,1488.0,1488.0,1512.0,1500.0,1500.0,1500.0,1500.0
0.8,-0.5,-0.6926078263451154,0.027584722758384975,0.0,1.1457944861941094e-16,-1.3892594596036219e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0369288096342831e-17,9.056831936414062e-18,1510.0,1490.0,1490.0,1510.0,1500.0,1500.0,1500.0,1500.0
0.9,-0.5,-0.6788249306008476,0.019980975934379478,0.0,1.1229931759188466e-16,-1.382113815562854e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.026585444758181e-17,9.053166482247438e-18,1507.0,1493.0,1493.0,1507.0,1500.0,1500.0,1500.0,1500.0
1.0,-0.5,-0.6653163144818907,0.012057024553128785,0.0,1.1006456117180617e-16,-1.374559352103052e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0163452549467182e-17,9.046041725065386e-18,1504.0,1496.0,1496.0,1504.0,1500.0,1500.0,1500.0,1500.0
1.1,-0.5,-0.6520765198237011,0.004661287393984454,0.0,1.0787427640448723e-16,-1.368101437205195e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0062072110286247e-17,9.044386401639062e-18,1502.0,1498.0,1498.0,1502.0,1500.0,1500.0,1500.0,1500.0
1.2000000000000002,-0.5,-0.6391001970792095,-0.0030268227173954896,0.0,1.0572757830403792e-16,-1.3613142868716794e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.961702940986142e-18,9.040479371531349e-18,1499.0,1501.0,1501.0,1499.0,1500.0,1500.0,1500.0,1500.0
1.3,-0.5,-0.6263821031573332,-0.01075092004174227,0.0,1.0362359949578757e-16,-1.3546097489738986e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.862334954149805e-18,9.036134176450378e-18,1496.0,1504.0,1504.0,1496.0,1500.0,1500.0,1500.0,1500.0
1.4000000000000001,-0.5,-0.6139170993045023,-0.018369039113614108,0.0,1.015614898658214e-16,-1.3482647467711463e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.763958162982161e-18,9.033228656840815e-18,1494.0,1506.0,1506.0,1494.0,1500.0,1500.0,1500.0,1500.0
1.5,-0.5,-0.6017001490283427,-0.026051586799177205,0.0,9.954041621749156e-17,-1.341971981800817e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.666562680306413e-18,9.03004126335058e-18,1491.0,1509.0,1509.0,1491.0,1500.0,1500.0,1500.0,1500.0
1.6,-0.5,-0.5897263160626787,-0.033760932069932394,0.0,9.755956193476348e-17,-1.3357864111356564e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.570138717570355e-18,9.026792382173903e-18,1488.0,1512.0,1512.0,1488.0,1500.0,1500.0,1500.0,1500.0
1.7000000000000002,-0.5,-0.5779907623730314,-0.04154584128405565,0.0,9.561812665226169e-17,-1.3295944758562427e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.474676583862591e-18,9.022688572603605e-18,1485.0,1515.0,1515.0,1485.0,1500.0,1500.0,1500.0,1500.0
1.8,-0.5,-0.5664887462018081,-0.04922925863898466,0.0,9.371532593188167e-17,-1.3237499488145302e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38016668493856e-18,9.020011817574759e-18,1483.0,1517.0,1517.0,1483.0,1500.0,1500.0,1500.0,1500.0
1.9000000000000001,-0.5,-0.5552156201523921,-0.05703330453386997,0.0,9.185039094583722e-17,-1.3178188298816263e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.286599522256298e-18,9.016123185154827e-18,1480.0,1520.0,1520.0,1480.0,1500.0,1500.0,1500.0,1500.0
2.0,-0.5,-0.5441668293113595,-0.06476506894295256,0.0,9.002256816601506e-17,-1.3121736097823697e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.193965692021791e-18,9.013316925290514e-18,1477.0,1523.0,1523.0,1477.0,1500.0,1500.0,1500.0,1500.0
2.1,-0.5,-0.5333379094080635,-0.07255074103510734,0.0,8.823111905951135e-17,-1.306574961819029e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.102255884243874e-18,9.010189665983848e-18,1474.0,1526.0,1526.0,1474.0,1500.0,1500.0,1500.0,1500.0
2.2,-0.5,-0.522724485010843,-0.08034436974075723,0.0,8.647531979022708e-17,-1.3011009318031497e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.011460881798542e-18,9.0071823100643e-18,1472.0,1528.0,1528.0,1472.0,1500.0,1500.0,1500.0,1500.0
2.3000000000000003,-0.5,-0.5123222677591273,-0.08820845295158256,0.0,8.475446092640156e-17,-1.295593535812403e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.9215715595026e-18,9.003192081738902e-18,1469.0,1531.0,1531.0,1469.0,1500.0,1500.0,1500.0,1500.0
2.4000000000000004,-0.5,-0.5032415114864133,-0.09461136324607171,0.0,8.327290187716748e-17,-1.2925357784520825e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.832578883196563e-18,9.00044448186565e-18,1467.0,1533.0,1533.0,1467.0,1500.0,1500.0,1500.0,1500.0
2.5,-0.5,-0.4943414622635262,-0.10155930256308113,0.0,8.182082585301317e-17,-1.2886063295890583e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.744473908836676e-18,8.997624030280612e-18,1464.0,1536.0,1536.0,1464.0,1500.0,1500.0,1500.0,1500.0
2.6,-0.5,-0.4858971382340977,-0.10817660559787821,0.0,8.039764614173953e-17,-1.284774332085375e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.657247781596032e-18,8.994923422921396e-18,1462.0,1538.0,1538.0,1462.0,1500.0,1500.0,1500.0,1500.0
2.7,-0.5,-0.4778994704667779,-0.11460409393146631,0.0,7.91394908555211e-17,-1.2824157509059873e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.588109082314115e-18,9.009940180580734e-18,1459.0,1541.0,1541.0,1459.0,1500.0,1500.0,1500.0,1500.0
2.8000000000000003,-0.5,-0.47047887760891244,-0.12063626481182851,0.0,7.797472443389886e-17,-1.2802627549003538e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.519660041557535e-18,9.017471716591833e-18,1457.0,1543.0,1543.0,1457.0,1500.0,1500.0,1500.0,1500.0
2.9000000000000004,-0.5,-0.4637631829767648,-0.12618317319425554,0.0,7.683313686406689e-17,-1.2778547432129803e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.503545822001014e-18,9.07899484260308e-18,1455.0,1545.0,1545.0,1455.0,1500.0,1500.0,1500.0,1500.0
